station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb,code_prime
7040064,B,2001,3,24,15,28,53,1938,7040064
7040130,A,2001,3,24,15,28,46,1651,7040130
7040220,A,2014,3,14,2,7,49,2962,7040220
7040270,5,1929,5,20,23,35,//,/////,7040270
7040270,5,1930,12,21,21,14,//,/////,7040270
7040270,5,1931,11,2,19,3,//,/////,7040270
7040360,A,2001,3,24,15,28,48,2785,7040360
7040330,A,2014,3,14,2,7,45,1482,7040360
7100030,C,2005,3,20,10,53,55,3856,7100030
7100030,A,2005,4,20,6,11,49,2035,7100030
7100131,B,2005,4,20,6,11,50,2059,7100130
7100131,A,2005,3,20,10,53,49,1659,7100130
7100200,B,2005,3,20,10,53,51,01991,7100200
7100200,A,2005,4,20,06,11,47,01653,7100200
7100230,C,2005,3,20,10,53,57,3436,7100230
7100230,B,2005,4,20,6,11,53,2240,7100230
7100330,B,2005,4,20,6,11,50,2955,7100330
7100330,A,2005,3,20,10,53,47,1523,7100330
7100330,A,2016,4,16,1,25,45,1452,7100330
7100410,A,2005,4,20,6,11,47,3049,7100410
7100430,B,2005,3,20,10,53,52,3003,7100430
7100430,A,2005,4,20,6,11,49,3054,7100430
7100530,A,2005,3,20,10,53,47,3667,7100530
7100630,B,2005,3,20,10,53,52,2713,7100630
7100630,B,2005,4,20,6,11,50,2641,7100630
7100830,B,2005,3,20,10,53,51,3189,7100830
7100830,B,2005,4,20,6,11,51,4100,7100830
7100930,A,2005,3,20,10,53,49,2382,7100930
7100930,A,2005,4,20,6,11,47,1645,7100930
7101030,A,2005,3,20,10,53,46,1817,7101030
7101030,A,2005,4,20,6,11,45,1476,7101030
7101031,A,2005,3,20,10,53,45,1839,7101031
7101032,A,2005,3,20,10,53,46,2626,7101032
7101430,A,2005,3,20,10,53,45,1743,7101430
7101530,A,2005,3,20,10,53,47,2554,7101530
7101630,A,2005,3,20,10,53,47,1583,7101630
7101730,B,2005,3,20,10,53,53,3417,7101730
7101730,A,2005,4,20,6,11,48,1856,7101730
7101830,B,2005,3,20,10,53,53,5737,7101830
7101830,B,2005,4,20,6,11,51,2262,7101830
7101930,A,2005,4,20,6,11,45,2015,7101930
7102030,B,2005,3,20,10,53,50,3202,7102030
7102130,B,2005,3,20,10,53,50,2156,7102130
7102130,A,2005,4,20,6,11,48,1920,7102130
7102831,A,2005,3,20,10,53,48,3523,7102831
7102831,A,2005,4,20,6,11,46,1934,7102831
7102900,B,2005,3,20,10,53,53,04079,7102900
7102930,C,2005,3,20,10,53,55,7230,7102930
7102931,B,2005,3,20,10,53,50,3075,7102931
7103030,A,2005,3,20,10,53,45,2587,7103030
7103030,A,2005,4,20,6,11,45,2777,7103030
7110230,A,2005,3,20,10,53,45,1735,7110230
7110930,A,2005,3,20,10,53,45,1622,7110930
7111330,A,2005,3,20,10,53,47,939,7111330
7111330,A,2016,4,16,1,25,46,1354,7111330
7120030,A,2005,3,20,10,53,45,1647,7120030
7120100,A,2005,3,20,10,53,45,01793,7120100
7120132,B,2005,3,20,10,53,50,2089,7120132
7120131,A,2005,3,20,10,53,45,2507,7120160
7122531,A,2005,3,20,10,53,49,5436,7122531
7122531,A,2005,4,20,6,11,46,2433,7122531
7122732,B,2005,3,20,10,53,52,4831,7122732
7122732,B,2005,4,20,6,11,50,2440,7122732
7130100,B,2005,3,20,10,53,51,02717,7130100
7130100,B,2016,4,16,01,25,50,01696,7130100
7130120,A,2016,4,16,1,25,47,1320,7130120
7130132,A,2005,3,20,10,53,48,1439,7130132
7130136,A,2016,4,16,1,25,47,1507,7130132
7130133,A,2005,3,20,10,53,48,1291,7130133
7130133,A,2016,4,16,1,25,49,1711,7130133
7130134,A,2016,4,16,1,25,46,1752,7130134
7130230,A,2005,3,20,10,53,48,1733,7130230
7130233,A,2016,4,16,1,25,49,1776,7130230
7130231,A,2016,4,16,1,25,49,1695,7130231
7130232,B,2016,4,16,1,25,51,2040,7130232
7130420,A,2016,4,16,1,25,46,1754,7130420
7130436,A,2016,4,16,1,25,45,1274,7130430
7130434,A,2016,4,16,1,25,46,2253,7130434
7130432,A,2016,4,16,1,25,45,1569,7130460
7130530,A,2016,4,16,1,25,47,1569,7130530
7130630,B,2005,3,20,10,53,53,2873,7130630
7130630,B,2016,4,16,1,25,51,1773,7130630
7130730,A,2005,3,20,10,53,46,1230,7130730
7130730,A,2016,4,16,1,25,45,1304,7130730
7131830,A,2005,3,20,10,53,45,1541,7131830
7132030,A,2005,3,20,10,53,46,1193,7132030
7132030,A,2016,4,16,1,25,49,1689,7132030
7133331,A,2005,3,20,10,53,46,1398,7133331
7133400,A,2005,3,20,10,53,48,1688,7133400
7133400,A,2005,4,20,6,11,46,1451,7133400
7133431,A,2005,3,20,10,53,48,1231,7133431
7133431,A,2016,4,16,1,25,49,2513,7133431
7133632,A,2005,3,20,10,53,46,1258,7133632
7133730,A,2016,4,16,1,25,48,2021,7133730
7133734,B,2016,4,16,1,25,50,2008,7133732
7133732,A,2005,3,20,10,53,49,1357,7133732
7200000,A,2005,3,20,10,53,48,02714,7200000
7200032,A,2005,3,20,10,53,46,1936,7200032
7200034,A,2005,3,20,10,53,45,2581,7200034
7200035,B,2005,3,20,10,53,50,4748,7200035
7210000,A,2016,4,16,01,25,47,01308,7210000
7210021,A,2016,4,16,1,25,47,1286,7210021
7210030,A,2005,3,20,10,53,47,1115,7210030
7210036,A,2016,4,16,1,25,49,1437,7210030
7210031,A,2005,3,20,10,53,46,1402,7210031
7210032,A,2005,3,20,10,53,46,1749,7210032
7210039,B,2016,4,16,1,25,51,1579,7210033
7210033,A,2005,3,20,10,53,47,1903,7210033
7210034,A,2005,3,20,10,53,45,1350,7210034
7210040,A,2016,4,16,1,25,46,1010,7210034
7210130,A,2005,3,20,10,53,48,1369,7210130
7210230,A,2005,3,20,10,53,46,2052,7210230
7210333,A,2005,3,20,10,53,45,1409,7210333
7212130,B,2005,3,20,10,53,51,1643,7212130
7212131,B,2016,4,16,1,25,53,2022,7212130
7212930,A,2005,3,20,10,53,46,1082,7212930
7213030,A,2005,3,20,10,53,49,1859,7213030
7213033,A,2016,4,16,1,25,46,898,7213030
7213031,A,2005,3,20,10,53,48,1436,7213031
7213034,A,2016,4,16,1,25,46,990,7213031
7213032,B,2005,3,//,//,//,51,1646,7213032
7213035,A,2016,4,16,1,25,49,1199,7213032
7213630,A,2005,3,20,10,53,45,1665,7213630
7213631,C,2005,3,20,10,53,56,2330,7213631
7213631,A,2005,4,20,6,11,48,1279,7213631
7213634,A,2016,4,16,1,25,49,1264,7213631
7213635,A,2016,4,16,1,25,47,1455,7213632
7213731,A,2005,3,20,10,53,45,1169,7213731
7213732,A,2005,3,20,10,53,46,1077,7213732
7213733,A,2005,3,20,10,53,49,1134,7213733
7213740,A,2016,4,16,1,25,47,1213,7213733
7213831,A,2005,3,20,10,53,47,3980,7213831
7213930,A,2005,3,20,10,53,46,1143,7213930
7214034,B,2016,4,16,1,25,54,2073,7214031
7214031,A,2005,3,20,10,53,49,1442,7214031
7310000,5,1922,12,08,01,49,//,/////,7310000
7310130,A,2016,4,16,1,25,47,1559,7310130
7320031,A,2016,4,16,1,25,46,3280,7320030
7321701,A,2016,4,16,01,25,49,02573,7321701
7321701,5,1984,8,06,17,38,//,/////,7321701
7321700,A,2016,4,16,1,25,47,2236,7321770
7321820,A,2016,4,16,1,25,46,1805,7321820
7321838,A,2016,4,16,1,25,48,2174,7321830
7321838,A,2016,4,16,1,46,45,1376,7321830
7321832,B,2016,4,16,1,25,50,2624,7321832
7321833,A,2016,4,16,1,25,46,1390,7321833
7321837,A,2016,4,16,1,25,49,2409,7321836
7360431,B,2005,3,20,10,53,51,3281,7360431
7360432,A,2005,3,20,10,53,45,1249,7360432
7400231,B,2016,4,16,1,25,54,3551,7400230
7400231,A,2016,4,16,3,55,47,2064,7400230
7400320,B,2016,4,16,1,25,51,2384,7400320
7400431,D,2016,4,16,3,56,61,7880,7400430
7400431,B,2016,4,16,1,25,54,3626,7400430
7400431,B,2016,4,18,20,41,54,5247,7400430
7400431,A,2015,7,13,2,52,46,1694,7400430
7400431,A,2017,7,2,0,58,47,3087,7400430
7400720,B,2016,4,16,1,25,53,4506,7400720
7400720,A,2016,4,14,21,26,45,2146,7400720
7400720,A,2016,4,16,3,55,48,3245,7400720
7400720,A,2016,4,18,20,42,48,2700,7400720
7401120,C,2016,4,16,1,25,55,4031,7401120
7401120,B,2016,4,16,3,2,52,5295,7401120
7401120,A,2016,4,16,3,55,48,3664,7401120
7401120,A,2016,4,18,20,42,49,2794,7401120
7401133,C,2016,4,16,1,25,58,5172,7401130
7401133,B,2016,4,16,3,2,50,2977,7401130
7401133,A,2016,4,14,21,26,45,1120,7401130
7401133,A,2016,4,16,3,55,47,1917,7401130
7401131,B,2016,4,16,3,56,52,3939,7401131
7401131,B,2016,4,18,20,42,53,4254,7401131
7401131,A,2015,7,13,2,52,47,1866,7401131
7401131,A,2016,4,16,1,25,49,2309,7401131
7401131,A,2016,4,16,3,3,47,1872,7401131
7401200,C,2016,4,16,01,25,59,08550,7401200
7401200,B,2016,4,16,03,03,50,03751,7401200
7401200,B,2016,4,16,03,55,50,03573,7401200
7401200,A,2016,4,16,03,09,45,03105,7401200
7401200,A,2016,4,18,20,42,45,02494,7401200
7401200,5,1933,2,06,16,17,//,/////,7401200
7401200,5,1933,2,07,10,27,//,/////,7401200
7401200,5,1975,1,23,23,19,//,/////,7401200
7401230,B,2016,4,16,1,25,53,4859,7401230
7401230,A,2016,4,14,21,26,45,2198,7401230
7401231,C,2016,4,16,1,25,57,9274,7401231
7401232,D,2016,4,16,1,25,62,13163,7401232
7401232,A,2016,4,14,21,26,48,2660,7401232
7401232,A,2016,4,16,1,45,48,3334,7401232
7410100,B,2016,4,16,01,25,51,01808,7410100
7410100,B,2016,4,19,17,52,51,02065,7410100
7410100,A,2016,4,14,21,26,45,01063,7410100
7410100,A,2016,4,15,00,03,47,01425,7410100
7410120,B,2016,4,16,1,25,52,2096,7410120
7410120,B,2016,4,19,17,52,52,3563,7410120
7410120,A,2016,4,14,21,26,46,1649,7410120
7410120,A,2016,4,15,0,3,45,1761,7410120
7410130,B,2016,4,15,0,3,51,01808,7410130
7410130,B,2016,4,16,1,25,53,02365,7410130
7410130,A,2016,4,14,21,26,48,01584,7410130
7410130,A,2016,4,19,17,52,47,02897,7410130
7410130,A,2016,4,19,20,47,47,01811,7410130
7410131,C,2016,4,16,1,25,55,04195,7410131
7410131,B,2016,4,15,0,3,54,02435,7410131
7410131,A,2016,4,14,21,26,49,01953,7410131
7410131,A,2016,4,19,20,47,47,02461,7410131
7410133,A,2016,4,16,1,25,45,2565,7410133
7410134,A,2016,4,16,1,25,46,02578,7410134
7410231,A,2016,4,16,1,25,47,1424,7410230
7410320,B,2016,4,16,1,25,50,2340,7410320
7410330,A,2016,4,16,1,25,49,02054,7410330
7410330,A,2016,4,16,1,46,46,02021,7410330
7410331,C,2016,4,16,1,25,56,02400,7410331
7410331,B,2016,4,14,21,26,51,01820,7410331
7410331,A,2016,4,16,1,46,45,01169,7410331
7410333,C,2016,4,14,21,26,55,2583,7410332
7410333,C,2016,4,16,1,25,57,3287,7410332
7410333,B,2016,4,16,1,46,50,1816,7410332
7410333,A,2016,4,14,22,7,47,1349,7410332
7410333,A,2016,4,15,0,3,49,1435,7410332
7410333,A,2016,4,16,1,44,46,1115,7410332
7410333,A,2016,4,16,9,48,45,904,7410332
7410420,A,2016,4,16,1,25,48,2057,7410420
7410431,B,2016,4,16,1,25,51,03519,7410431
7410432,B,2016,4,16,1,25,50,02370,7410432
7410433,B,2016,4,16,1,25,51,02722,7410433
7410436,A,2016,4,16,1,25,47,1822,7410434
7410534,C,2016,4,16,1,25,57,4622,7410530
7410535,C,2016,4,16,1,25,56,5646,7410533
7410535,A,2016,4,14,21,26,45,1536,7410533
7410535,A,2016,4,16,1,45,48,2213,7410533
7410630,D,2016,4,16,1,25,62,8020,7410630
7410630,B,2016,4,14,21,26,54,3861,7410630
7410630,B,2016,4,15,0,3,53,3512,7410630
7411930,B,2016,4,16,1,25,54,02885,7411930
7411930,A,2019,1,3,18,10,46,02233,7411930
7412330,B,2016,4,16,1,25,51,01722,7412330
7412330,A,2016,4,14,21,26,45,00942,7412330
7412330,A,2016,4,16,1,46,45,01302,7412330
7413120,C,2016,4,16,1,25,57,6691,7413120
7413120,B,2016,4,16,1,46,53,4264,7413120
7413120,A,2016,4,14,21,26,47,2355,7413120
7413120,A,2016,4,16,9,48,46,2986,7413120
7413230,C,2016,4,16,1,25,58,8253,7413230
7413230,C,2016,4,16,1,46,56,9440,7413230
7413230,B,2016,4,14,21,26,50,5108,7413230
7413230,A,2016,4,14,22,7,45,1948,7413230
7413230,A,2016,4,16,9,48,45,2948,7413230
7413631,C,2016,4,14,21,26,57,05437,7413630
7413631,B,2016,4,14,22,7,53,03498,7413630
7413631,B,2016,4,15,0,3,51,03055,7413630
7413631,B,2016,4,16,1,45,53,03146,7413630
7413631,A,2016,4,16,1,44,45,01242,7413630
7413631,7,2016,4,16,1,25,66,09040,7413630
7413731,C,2016,4,16,1,25,57,4990,7413730
7413731,B,2016,4,14,21,26,52,5963,7413730
7413731,B,2016,4,15,0,3,52,3632,7413730
7413830,D,2016,4,16,1,25,62,06223,7413830
7413830,C,2016,4,14,21,26,57,03707,7413830
7413830,B,2016,4,15,0,3,54,04154,7413830
7413830,B,2016,4,16,1,46,51,02224,7413830
7413830,A,2000,6,8,9,32,49,02845,7413830
7413830,A,2016,4,15,0,5,49,02213,7413830
7413830,A,2016,4,16,16,2,45,02457,7413830
7413931,D,2016,4,15,0,3,60,5360,7413930
7413931,C,2016,4,14,22,7,57,4195,7413930
7413931,C,2016,4,16,1,46,56,2690,7413930
7413931,B,2016,4,15,0,5,52,2249,7413930
7413931,A,2016,4,14,23,43,46,1071,7413930
7413931,A,2016,4,16,1,44,46,1108,7413930
7413931,7,2016,4,14,21,26,66,8167,7413930
7413931,7,2016,4,16,1,25,67,8991,7413930
7414031,B,2016,4,16,1,25,52,6585,7414030
7414031,A,2016,4,14,21,26,48,6064,7414030
7414031,A,2016,4,15,0,3,47,4159,7414030
7414720,C,2016,4,16,1,25,56,7780,7414720
7414720,B,2016,4,14,21,26,51,4912,7414720
7414720,B,2016,4,15,0,3,50,2856,7414720
7414720,A,2016,4,14,22,7,45,1492,7414720
7414720,A,2016,4,16,9,48,46,2047,7414720
7414731,C,2016,4,16,1,25,59,5387,7414730
7414731,B,2016,4,14,21,26,52,2931,7414730
7414731,B,2016,4,15,0,3,52,4314,7414730
7414800,D,2016,4,16,01,25,60,05641,7414800
7414800,C,2016,4,14,21,26,57,03645,7414800
7414800,C,2016,4,15,00,03,57,03639,7414800
7414800,A,2016,4,15,00,05,49,01394,7414800
7414800,A,2016,4,16,01,46,47,01100,7414800
7414800,A,2016,8,31,19,46,45,01353,7414800
7414820,A,2016,4,16,1,25,47,1286,7414820
7414830,C,2016,4,14,21,26,57,05656,7414830
7414830,C,2016,4,16,1,25,59,06294,7414830
7414830,B,2016,4,15,0,3,53,03687,7414830
7414830,A,2016,4,16,16,2,45,02907,7414830
7414833,D,2016,4,16,1,25,60,4749,7414831
7414833,C,2016,4,14,21,26,55,3266,7414831
7414833,C,2016,4,15,0,3,58,3724,7414831
7414833,A,2016,4,14,22,38,45,1429,7414831
7414833,A,2016,4,15,0,5,47,1140,7414831
7414833,A,2016,4,19,20,47,45,1437,7414831
7414835,D,2016,4,15,0,3,60,5831,7414832
7414835,D,2016,4,16,1,25,61,7517,7414832
7414835,C,2016,4,14,21,26,55,4753,7414832
7414835,A,2016,4,15,0,5,48,1970,7414832
7414835,A,2016,4,16,16,1,46,3918,7414832
7414921,C,2016,4,16,1,25,57,8312,7414920
7414921,B,2016,4,14,21,26,53,6690,7414920
7414921,A,2016,4,15,0,3,48,3806,7414920
7414921,A,2016,4,15,1,53,48,4767,7414920
7414930,A,2016,4,16,1,25,49,2984,7414930
7414932,A,2016,4,16,1,25,49,3033,7414931
7414970,5,1941,11,19,1,47,//,/////,7414970
7415030,C,2016,4,15,0,3,57,03213,7415030
7415030,C,2016,4,16,1,25,57,03467,7415030
7415030,B,2016,4,14,21,26,52,02387,7415030
7415030,A,2016,4,19,17,52,45,01797,7415030
7415030,A,2016,4,19,20,47,47,02234,7415030
7415032,B,2016,4,15,0,3,50,2078,7415031
7415032,B,2016,4,16,1,25,52,2496,7415031
7415032,A,2016,4,14,21,26,47,1836,7415031
7415130,D,2016,4,16,1,25,62,07053,7415130
7415130,C,2016,4,16,1,46,58,04418,7415130
7415130,B,2016,4,14,21,26,53,02886,7415130
7415130,A,2016,4,14,22,7,47,01449,7415130
7415130,A,2016,4,16,9,48,49,01911,7415130
7415131,C,2016,4,16,1,25,56,7151,7415131
7415131,A,2016,4,14,21,26,45,2814,7415131
7415131,A,2016,4,16,1,46,48,3658,7415131
7415232,C,2016,4,16,1,25,57,5176,7415230
7415232,C,2019,1,3,18,10,55,3912,7415230
7415232,B,2016,4,16,1,46,50,2347,7415230
7415232,A,2016,4,14,21,26,48,1748,7415230
7415232,A,2019,1,26,14,16,45,1446,7415230
7415233,A,2016,4,16,1,25,48,2323,7415231
7415330,D,2016,4,16,1,25,60,06569,7415330
7415330,B,2016,4,14,21,26,53,04458,7415330
7415330,A,2016,4,14,22,7,48,03004,7415330
7415330,A,2016,4,16,1,46,47,02513,7415330
7415500,D,2016,4,16,1,25,60,6775,7415370
7415500,C,2016,4,14,21,26,59,7374,7415370
7415500,B,2016,4,15,0,3,52,3435,7415370
7415500,A,2016,4,14,22,7,48,2080,7415370
7415500,A,2016,4,16,1,44,49,2855,7415370
7415500,A,2016,4,16,1,46,46,2987,7415370
7415500,A,2016,4,16,16,2,46,3020,7415370
7415500,A,2016,8,31,19,46,45,2489,7415370
7415421,D,2016,4,16,1,25,60,8435,7415420
7415421,C,2016,4,14,21,26,59,6040,7415420
7415421,C,2016,4,16,1,46,55,4918,7415420
7415421,B,2016,4,14,22,7,50,4547,7415420
7415421,A,2016,4,15,0,3,47,1829,7415420
7415421,A,2016,4,16,7,23,46,2091,7415420
7415631,C,2016,4,14,21,26,55,2689,7415660
7415631,C,2016,4,16,1,25,59,5945,7415660
7415631,B,2016,4,15,0,3,53,2815,7415660
7415631,B,2016,4,15,0,5,52,2725,7415660
7415660,A,2000,6,8,9,32,48,01989,7415660
7415631,A,2016,4,14,22,7,46,1163,7415660
7415631,A,2016,4,16,1,46,46,1063,7415660
7415730,C,2016,4,16,1,25,58,10269,7415730
7415730,B,2016,4,14,21,26,53,06404,7415730
7415730,A,2016,4,16,1,44,49,06533,7415730
7415730,A,2016,4,16,1,46,49,04756,7415730
7415730,A,2019,1,3,18,10,46,02463,7415730
7420001,A,2016,4,16,1,25,45,1129,7420000
7420000,5,1929,5,22,01,35,//,/////,7420000
7420000,5,1931,11,02,19,03,//,/////,7420000
7420000,5,1941,11,19,01,46,//,/////,7420000
7420000,5,1968,2,21,08,51,//,/////,7420000
7420000,5,1968,2,21,10,44,//,/////,7420000
7420633,A,2016,4,16,1,25,45,1062,7420633
7421530,A,2016,4,16,1,25,48,01510,7421530
7430020,A,2016,4,16,1,25,45,1247,7430020
7430401,B,2016,4,16,1,25,50,1479,7430400
7430420,B,2016,4,16,1,25,50,1655,7430420
7430420,A,2016,4,19,17,52,46,1410,7430420
7430531,A,2016,4,16,1,25,47,01060,7430530
7431900,C,2016,4,16,01,25,55,03536,7431900
7431900,A,2005,6,03,04,16,45,01328,7431900
7431900,A,2016,4,14,21,26,47,01408,7431900
7431900,A,2016,4,16,01,46,46,01326,7431900
7431934,B,2016,4,16,1,25,51,2418,7431930
7431934,A,2016,4,14,21,26,46,1590,7431930
7431933,A,2016,4,16,1,25,45,1453,7431931
7432001,5,1931,11,02,19,03,//,/////,7432001
7432001,5,1931,12,21,14,47,//,/////,7432001
7432001,5,1931,12,22,22,08,//,/////,7432001
7432001,5,1931,12,26,10,43,//,/////,7432001
7432001,5,1937,1,27,16,04,//,/////,7432001
7432001,5,1937,10,26,07,50,//,/////,7432001
7432039,C,2016,4,16,1,25,55,3039,7432034
7432039,A,2016,4,14,21,26,47,1515,7432034
7500031,A,2005,3,20,10,53,45,2089,7500031
7500731,A,2014,3,14,2,7,48,1733,7500730
7501601,A,2014,3,14,02,07,45,01606,7501601
7501620,A,2014,3,14,2,7,46,3129,7501620
7510001,A,2016,4,16,1,25,45,1289,7510000
7510000,5,1946,12,//,//,//,//,/////,7510000
7510000,5,1968,8,06,01,17,//,/////,7510000
7510100,C,2016,4,16,01,25,55,11550,7510100
7510101,B,2016,4,16,1,25,50,2823,7510101
7510131,A,2016,4,16,1,25,48,4734,7510130
7510232,A,2014,3,14,2,7,47,1596,7510230
7510232,A,2016,4,16,1,25,45,1169,7510230
7511134,C,2016,4,16,1,25,59,5400,7511132
7511134,B,2016,4,29,15,9,50,4141,7511132
7511134,A,2016,4,16,7,11,46,1828,7511132
7511231,A,2016,4,16,1,25,49,2205,7511230
7520000,A,2006,6,12,05,01,45,01720,7520000
7520001,A,2002,11,04,13,36,46,01259,7520001
7520001,A,2006,3,27,11,50,46,01435,7520001
7520001,A,2015,7,13,02,52,46,01637,7520001
7520001,A,2016,4,16,01,25,45,01392,7520001
7520020,A,2016,4,16,1,25,47,1363,7520020
7520031,A,2001,3,24,15,28,45,1192,7520031
7520038,A,2016,4,16,1,25,47,1529,7520031
7520035,B,2015,7,13,2,52,50,1933,7520035
7520035,B,2017,6,20,23,27,50,2222,7520035
7520035,A,2002,11,4,13,36,49,1752,7520035
7520035,A,2006,3,27,11,50,45,1087,7520035
7520035,A,2014,3,14,2,7,45,1372,7520035
7520035,A,2016,4,16,1,25,47,1461,7520035
7521836,B,2016,4,16,1,25,50,2235,7521830
7521836,A,2015,7,13,2,52,46,1174,7521830
7530000,5,1926,6,12,04,40,//,/////,7530000
7530035,A,2016,4,16,1,25,47,1930,7530030
7530036,A,2016,4,16,1,25,46,2993,7530032
7530033,A,2016,4,16,1,25,49,2012,7530033
7530134,A,2016,4,16,1,25,46,1930,7530130
7530136,B,2016,4,16,1,25,50,2329,7530131
7530136,B,2016,4,18,20,42,50,2316,7530131
7530136,A,2016,4,16,3,56,49,3749,7530131
7530132,A,2016,4,16,1,25,48,1544,7530160
7530133,B,2016,4,16,1,25,52,1924,7530161
7530631,B,2016,4,16,1,25,54,3486,7530630
7530700,A,2016,4,16,01,25,46,01251,7530700
7600000,5,1941,11,19,01,46,//,/////,7600000
7600000,5,1968,4,01,09,42,//,/////,7600000
7600021,A,2016,4,16,1,25,46,2192,7600021
7600032,A,2016,4,16,1,25,45,1904,7600032
7610920,A,2016,4,16,1,25,46,1891,7610920
7610932,B,2016,4,16,1,25,50,2770,7610930
7610932,A,2016,4,14,21,26,49,3395,7610930
7611000,B,2016,4,16,01,25,50,02214,7611000
7611020,A,2016,4,16,1,25,48,2273,7611020
7611333,B,2016,4,16,1,25,50,3549,7611331
7620000,A,1996,10,//,//,//,//,/////,7620000
7620000,A,1996,12,//,//,//,//,/////,7620000
7620000,5,1929,5,//,//,//,//,/////,7620000
7620000,5,1931,11,//,//,//,//,/////,7620000
7620000,5,1941,11,//,//,//,//,/////,7620000
7620000,5,1961,2,27,03,10,//,/////,7620000
7620000,5,1970,7,26,07,41,//,/////,7620000
7620000,5,1987,3,18,12,36,//,/////,7620000
7620020,A,2019,5,10,8,48,46,1298,7620020
7620035,A,2019,5,10,8,48,45,1099,7620032
7620100,5,1961,2,27,03,10,//,/////,7620100
7620100,5,1970,7,26,07,41,//,/////,7620100
7630000,5,1931,11,02,19,03,//,/////,7630000
7630000,5,1961,2,27,03,10,//,/////,7630000
7630000,5,1970,7,26,07,41,//,/////,7630000
7630021,A,2019,5,10,8,48,48,2074,7630021
7630035,A,2019,5,10,8,48,45,1255,7630031
7700000,5,1928,6,//,//,//,//,/////,7700000
7700001,A,2017,7,11,11,56,45,03178,7700001
7700021,B,2017,7,11,11,56,54,5416,7700021
7700400,B,1997,3,26,17,31,53,05008,7700400
7700400,A,1997,4,03,04,33,47,03989,7700400
7700400,A,1997,5,13,14,38,48,03819,7700400
7700400,5,1927,10,18,21,44,//,/////,7700400
7700720,A,2017,7,11,11,56,48,2666,7700720
7703931,A,2016,4,16,1,25,45,1353,7703931
7703934,A,2016,4,16,1,25,46,1294,7703932
7705200,C,1997,5,13,14,38,56,04720,7705200
7705200,B,1997,3,26,17,31,52,04438,7705200
7705200,B,1997,4,03,04,33,52,03266,7705200
7705200,A,1997,4,05,13,24,45,03702,7705200
7705300,B,1997,3,26,17,31,54,06837,7705300
7705300,B,1997,5,13,14,38,54,04706,7705300
7705300,A,1997,4,03,04,33,46,03314,7705300
7705300,A,1997,4,05,13,24,46,02950,7705300
7705920,A,2017,7,11,11,56,45,3783,7705920
7705932,A,2017,7,11,11,56,46,3784,7705930
7710000,A,1996,10,//,//,//,//,/////,7710000
7740034,B,2000,10,2,16,44,53,07240,7740034
7740034,A,2000,10,2,16,29,47,02969,7740034
7740034,A,2000,10,2,17,4,45,02994,7740034
7780800,5,1995,10,18,19,37,//,/////,7780800
7780800,5,1995,10,19,11,42,//,/////,7780800
7780900,A,2001,12,09,05,29,49,03063,7780900
7780900,A,2015,5,22,22,28,45,02283,7780900
7780900,5,1926,7,04,07,18,//,/////,7780900
7780900,5,1970,1,//,//,//,//,/////,7780900
7780900,5,1987,4,30,10,10,//,/////,7780900
7780930,A,2001,12,9,5,29,45,1614,7780930
7780931,B,2001,12,9,5,29,50,6406,7780931
7790400,A,2016,9,26,14,20,49,4676,7790400
7790520,A,2008,7,8,16,42,48,2337,7790520
8010000,5,1920,6,05,13,21,//,/////,8010000
8010531,A,2010,2,27,5,31,45,859,8010531
8040600,5,1958,3,//,//,//,//,/////,8040600
8050000,5,1920,6,05,13,21,//,/////,8050000
8050000,5,1947,9,//,//,//,//,/////,8050000
8050000,5,1958,3,//,//,//,//,/////,8050000
8060000,5,1966,3,13,01,31,//,/////,8060000
8060030,A,2004,10,15,13,9,45,1753,8060030
8070000,A,2018,3,1,22,42,45,2234,8070000
8070070,A,2000,11,14,01,11,45,02754,8070070
8070070,5,1958,3,//,//,//,//,/////,8070070
8070070,5,1992,10,14,13,15,//,/////,8070070
8070070,5,1992,10,15,18,58,//,/////,8070070
8070070,5,1992,10,18,04,28,//,/////,8070070
8070070,5,1992,10,20,16,18,//,/////,8070070
8070070,5,1992,10,20,16,42,//,/////,8070070
8070070,5,1992,11,18,02,40,//,/////,8070070
8070070,5,1993,5,17,17,39,//,/////,8070070
